0.108686665549	0.113075721422	0.154894007806	0.113016157989	0.134921455147	0.16760436202	0.178759627077	0.155110957802	0.155828406852	0.141991182954	0.221171171171	0.165075376884	0.146135831382	0.147612156295	0.137853614728	0.284210526316	0.229508196721	0.382352941176	0.0	0.0	
0.113075721422	0.127312409063	0.181435585691	0.123478982301	0.157131722525	0.195168467896	0.220912662436	0.190589839755	0.185733512786	0.15076754386	0.27360931436	0.195065535852	0.182884748102	0.204166666667	0.137313432836	0.389830508475	0.291079812207	0.0	0.0	0.0	
0.154894007806	0.181435585691	0.3867120954	0.184673366834	0.309067688378	0.378947368421	0.424742268041	0.343421052632	0.358372456964	0.318637274549	0.484342379958	0.410468319559	0.419437340153	0.392452830189	0.317365269461	0.608695652174	0.534482758621	0.0	0.0	0.0	
0.113016157989	0.123478982301	0.184673366834	0.134350036311	0.157738095238	0.208582292232	0.221701795472	0.169990503324	0.166471277843	0.148048452221	0.241796200345	0.188376753507	0.168110918544	0.208672086721	0.138339920949	0.16	0.345238095238	0.333333333333	0.0	0.0	
0.134921455147	0.157131722525	0.309067688378	0.157738095238	0.277966101695	0.30700280112	0.35996835443	0.317209302326	0.298969072165	0.289897510981	0.407185628743	0.331223628692	0.326820603908	0.321148825065	0.233576642336	0.682926829268	0.578947368421	0.0	0.0	0.0	
0.16760436202	0.195168467896	0.378947368421	0.208582292232	0.30700280112	0.416116248349	0.433237271854	0.343601895735	0.371517027864	0.338262476895	0.512727272727	0.422802850356	0.397321428571	0.374531835206	0.400793650794	0.758620689655	0.518518518519	0.0	0.0	0.0	
0.178759627077	0.220912662436	0.424742268041	0.221701795472	0.35996835443	0.433237271854	0.484293193717	0.386404293381	0.393234672304	0.388888888889	0.59793814433	0.365187713311	0.368253968254	0.467248908297	0.352941176471	0.0	0.65	0.0	0.0	0.0	
0.155110957802	0.190589839755	0.343421052632	0.169990503324	0.317209302326	0.343601895735	0.386404293381	0.269911504425	0.38038277512	0.316326530612	0.509677419355	0.335051546392	0.340248962656	0.416216216216	0.228813559322	0.846153846154	0.511111111111	0.0	0.0	0.0	
0.155828406852	0.185733512786	0.358372456964	0.166471277843	0.298969072165	0.371517027864	0.393234672304	0.38038277512	0.43949044586	0.380392156863	0.560165975104	0.366492146597	0.367346938776	0.426229508197	0.307692307692	0.647058823529	0.533333333333	0.0	0.0	0.0	
0.141991182954	0.15076754386	0.318637274549	0.148048452221	0.289897510981	0.338262476895	0.388888888889	0.316326530612	0.380392156863	0.264150943396	0.465	0.324324324324	0.358490566038	0.407766990291	0.358024691358	1.0	0.484848484848	0.0	0.0	0.0	
0.221171171171	0.27360931436	0.484342379958	0.241796200345	0.407185628743	0.512727272727	0.59793814433	0.509677419355	0.560165975104	0.465	0.65	0.5375	0.503067484663	0.582608695652	0.388888888889	0.0	0.0	1.0	0.0	0.0	
0.165075376884	0.195065535852	0.410468319559	0.188376753507	0.331223628692	0.422802850356	0.365187713311	0.335051546392	0.366492146597	0.324324324324	0.5375	0.520833333333	0.350364963504	0.413333333333	0.25	0.0	0.0	0.0	0.0	0.0	
0.146135831382	0.182884748102	0.419437340153	0.168110918544	0.326820603908	0.397321428571	0.368253968254	0.340248962656	0.367346938776	0.358490566038	0.503067484663	0.350364963504	0.402777777778	0.397959183673	0.328358208955	0.0	0.117647058824	0.0	0.0	0.0	
0.147612156295	0.204166666667	0.392452830189	0.208672086721	0.321148825065	0.374531835206	0.467248908297	0.416216216216	0.426229508197	0.407766990291	0.582608695652	0.413333333333	0.397959183673	0.514285714286	0.475	0.0	0.5	0.0	0.0	0.0	
0.137853614728	0.137313432836	0.317365269461	0.138339920949	0.233576642336	0.400793650794	0.352941176471	0.228813559322	0.307692307692	0.358024691358	0.388888888889	0.25	0.328358208955	0.475	0.368421052632	0.0	0.0	0.0	0.0	0.0	
0.284210526316	0.389830508475	0.608695652174	0.16	0.682926829268	0.758620689655	0.0	0.846153846154	0.647058823529	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.229508196721	0.291079812207	0.534482758621	0.345238095238	0.578947368421	0.518518518519	0.65	0.511111111111	0.533333333333	0.484848484848	0.0	0.0	0.117647058824	0.5	0.0	0.0	0.0	0.0	0.0	0.0	
0.382352941176	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
