0.0	0.00705637673624	0.0	0.0	0.0	4.90280195132e-05	0.0	0.0	0.0	0.0	0.00316533953212	0.000448564593301	0.000302472714441	0.151540473768	0.000455834683955	0.0	0.207702116807	0.0	0.21	0.795811518325	0.652173913043	0.0	0.0	0.0	0.0	0.0	
0.00705637673624	0.0	0.0	0.0	0.0	2.47708694575e-05	7.44934445769e-05	0.0	0.000647233078589	0.0	0.0126540962615	0.00436419860844	0.0	0.213017534868	0.00126017592056	0.000841707901852	0.266906438377	0.0	0.0	0.831395348837	0.818181818182	1.0	1.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	4.90544749945e-05	0.0	0.0	0.0	7.5171014057e-05	0.0	0.0	0.00103383123596	5.00976904965e-05	0.0	0.00256249093458	0.0	0.0106951871658	0.813664596273	0.45	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	7.25531451788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00255835144039	2.47292150947e-05	0.000101455892051	0.00230902443718	0.0	0.0	0.189024390244	0.8	1.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.33333333333e-05	0.0	0.0	0.0	0.00161818532075	0.0	0.0	0.0223712446352	0.0037037037037	0.0	0.580152671756	0.0	0.0	0.0	0.0	0.0	0.0	
4.90280195132e-05	2.47708694575e-05	0.0	7.25531451788e-05	0.0	0.0	0.0	0.0	2.44057207009e-05	7.30869491071e-05	0.0	2.48793352242e-05	0.0	0.0010226751772	2.49134258452e-05	2.52194088571e-05	0.00908256437509	0.0	0.0944444444444	0.764705882353	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	7.44934445769e-05	4.90544749945e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0135072360193	2.51654629187e-05	0.0	0.00301556420233	0.0	0.00492610837438	0.0	0.928571428571	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000701237684513	0.0	0.0	9.69649956366e-05	0.0	0.0	0.241176470588	1.0	1.0	0.0	0.0	0.0	0.0	
0.0	0.000647233078589	0.0	0.0	0.0	2.44057207009e-05	0.0	0.0	4.88686898304e-05	2.4362316369e-05	0.00019887634863	7.46974752253e-05	0.0	0.0193491333569	0.0	0.0	0.0175768082442	0.0759075907591	0.0	0.126506024096	0.0555555555556	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	5.33333333333e-05	7.30869491071e-05	0.0	0.0	2.4362316369e-05	0.0	0.0	0.0	0.0	0.00646444554948	0.0	0.0	0.010150812065	0.0	0.0	0.0	0.210526315789	1.0	0.0	0.0	1.0	0.0	
0.00316533953212	0.0126540962615	7.5171014057e-05	0.0	0.0	0.0	0.0	0.0	0.00019887634863	0.0	0.0	7.55248980414e-05	0.0	0.143913994169	5.09009467576e-05	0.001034179637	0.230207861493	0.00306748466258	0.0	0.798882681564	0.521739130435	0.0	0.0	1.0	0.0	0.0	
0.000448564593301	0.00436419860844	0.0	0.0	0.0	2.48793352242e-05	0.0	0.0	7.46974752253e-05	0.0	7.55248980414e-05	0.0	0.0	0.0227805212126	0.0	0.0	0.0613914071738	0.0	0.00510204081633	0.739393939394	0.9375	0.0	0.0	0.0	0.0	0.0	
0.000302472714441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000153288028205	0.00502458068248	7.64448068495e-05	0.0	0.003141412654	0.0	0.0	0.590062111801	0.208333333333	0.0	0.0	0.0	0.0	0.0	
0.151540473768	0.213017534868	0.00103383123596	0.00255835144039	0.00161818532075	0.0010226751772	0.0135072360193	0.000701237684513	0.0193491333569	0.00646444554948	0.143913994169	0.0227805212126	0.00502458068248	0.583383930378	0.00259422065288	0.0141225413276	0.629481273783	0.219626168224	0.603603603604	0.932038834951	1.0	1.0	0.0	0.0	0.0	0.0	
0.000455834683955	0.00126017592056	5.00976904965e-05	2.47292150947e-05	0.0	2.49134258452e-05	2.51654629187e-05	0.0	0.0	0.0	5.09009467576e-05	0.0	7.64448068495e-05	0.00259422065288	0.0	5.18403317781e-05	0.0668564746555	0.00714285714286	0.00452488687783	0.754189944134	0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.000841707901852	0.0	0.000101455892051	0.0	2.52194088571e-05	0.0	0.0	0.0	0.0	0.001034179637	0.0	0.0	0.0141225413276	5.18403317781e-05	0.0	0.0	0.0	0.0459770114943	0.6875	0.0	0.0	0.0	0.0	0.0	0.0	
0.207702116807	0.266906438377	0.00256249093458	0.00230902443718	0.0223712446352	0.00908256437509	0.00301556420233	9.69649956366e-05	0.0175768082442	0.010150812065	0.230207861493	0.0613914071738	0.003141412654	0.629481273783	0.0668564746555	0.0	0.629375676651	0.225433526012	0.877777777778	0.890410958904	1.0	1.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0037037037037	0.0	0.0	0.0	0.0759075907591	0.0	0.00306748466258	0.0	0.0	0.219626168224	0.00714285714286	0.0	0.225433526012	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.21	0.0	0.0106951871658	0.0	0.0	0.0944444444444	0.00492610837438	0.0	0.0	0.0	0.0	0.00510204081633	0.0	0.603603603604	0.00452488687783	0.0459770114943	0.877777777778	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.795811518325	0.831395348837	0.813664596273	0.189024390244	0.580152671756	0.764705882353	0.0	0.241176470588	0.126506024096	0.0	0.798882681564	0.739393939394	0.590062111801	0.932038834951	0.754189944134	0.6875	0.890410958904	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.652173913043	0.818181818182	0.45	0.8	0.0	1.0	0.928571428571	1.0	0.0555555555556	0.210526315789	0.521739130435	0.9375	0.208333333333	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
